Cell,ATF2(+),ATF4(+),BCL11A(+),BCLAF1(+),BPTF(+),CHURC1(+),CREB3L2(+),CUX1(+),DBP(+),DNMT1(+),E2F4(+),ELF1(+),ELF2(+),ELK3(+),EP300(+),ERF(+),ETS1(+),ETS2(+),ETV7(+),FLI1(+),FOXJ2(+),GPBP1L1(+),HES1(+),HLTF(+),HMGXB4(+),HOXB2(+),HSF1(+),IKZF1(+),ING4(+),JUN(+),JUND(+),KLF10(+),KLF12(+),KLF13(+),KLF2(+),KLF3(+),KLF4(+),KLF6(+),MAFB(+),MAFG(+),MAX(+),MECP2(+),MXD4(+),MYC(+),MZF1(+),NFATC1(+),NFE2L1(+),NFIC(+),NFKB2(+),NFYA(+),NR1H3(+),NR3C1(+),PATZ1(+),PLAGL2(+),PRDM1(+),RELA(+),RFXANK(+),RFXAP(+),RXRA(+),SP2(+),SPIB(+),SREBF2(+),STAT1(+),STAT3(+),STAT5A(+),TBX21(+),TCF3(+),TCF7(+),TCF7L2(+),TFDP1(+),TFDP2(+),USF2(+),YY1(+),ZBTB7A(+),ZBTB7B(+),ZNF18(+),ZNF576(+),ZNF580(+),ZNF740(+),ZNF846(+),ZNF880(+),ZNF90(+)
23,0.0,0.024477080551846907,0.0,0.007725856697819315,0.022520768431983387,0.0016562167277889507,0.0,0.0,0.03277950848044306,0.0,0.013253538831502432,0.006632499246306904,0.0,0.019913261254657626,0.028648219412375543,0.0,0.0,0.02402215299411561,0.03437722030934033,0.030828141225337488,0.0,0.0,0.050644686742817586,0.0,0.0,0.0,0.01622533748701973,0.006980500749971155,0.020098482564566374,0.015831374906633146,0.0,0.013874466366678205,0.0,0.0,0.014839892343230127,0.037491065528448705,0.022696929238985315,0.018342425190566235,0.016839269175717774,0.0,0.09008307372793355,0.0,0.06195915541709934,0.02570093457943925,0.0,0.0,0.0,0.23852544132917966,0.008566978193146417,0.0006719198582859935,0.0,0.022556824737510094,0.0,0.0,0.0,0.05664117813650524,0.023963575365444523,0.0,0.0,0.0,0.07804137710679766,0.030824725364813906,0.0,0.03426791277258567,0.013187954309449636,0.0,0.008791969539633092,0.0,0.0018172377985462098,0.002144936417956182,0.0,0.04162339910003461,0.010949432811493619,0.0,0.030211578400830736,0.15437867774316372,0.023784799485734066,0.0,0.024477080551846907,0.0,0.0,0.009141514733670395
24,0.0,0.009197448449784899,0.0,0.0025752855659397717,0.015771028037383176,0.0003023252757075069,0.0,0.0,0.008411214953271028,0.0,0.010438869760069957,0.027467926171574047,0.0,0.024036405839594405,0.022020646264736425,0.0,0.0,0.016822429906542057,0.04301251571295841,0.024143302180685357,0.0,0.0,0.027691242644513673,0.0,0.0,0.02818061374297275,0.0190809968847352,0.0030383446790508057,0.0,0.012078482811389846,0.0,0.010903426791277258,0.0,0.030268066612822584,0.008884862356157416,0.02318242505158393,0.015057113187954309,0.013036952391317164,0.0,0.051644167532018,0.0630841121495327,0.0,0.05007499711549556,0.012461059190031152,0.0,0.0,0.0,0.08110072689511942,0.004153686396677051,0.0,0.0,0.01649936540902273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053279015895838326,0.025250040990326284,0.0,0.016614745586708203,0.0024922118380062306,0.0,0.0016614745586708203,0.0,0.0645552094150225,0.0003915360128015253,0.0,0.01773970231914157,0.007965613786032572,0.0,0.02352673935617861,0.11872620283835238,0.018691588785046728,0.0,0.009197448449784899,0.0,0.0,0.007388114328515738
25,0.0,0.0,0.0,0.0,0.04549584631360332,0.008228505330126057,0.0,0.0,0.005884389061959155,0.02600207684319834,0.022927255834289773,0.000870934244464543,0.0,0.020157595748579806,0.017561541750656648,0.0,0.045171339563862926,0.01176877812391831,0.036071487129037544,0.019340602284527518,0.0,0.0,0.021395811699550016,0.0,0.0,0.023633043291438394,0.0,0.012537979308488136,0.0,0.03517880891220783,0.0,0.008768893504095996,0.0,0.0,0.018914107699154428,0.03115264797507788,0.01142263759086189,0.016601141810299872,0.0,0.0,0.044132917964693666,0.014510575504181012,0.04165224414445598,0.0033748701973001036,0.0,0.0,0.0,0.06583592938733125,0.001124956732433368,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07899992012141545,0.04273924687107176,0.032435404068169325,0.08134302526825891,0.0,0.0,0.0,0.0,0.0,0.00903937490424391,0.0,0.013499480789200415,0.00608593924576416,0.0,0.018788940809968846,0.09380408445829007,0.015032388864164565,0.0,0.0787716955941255,0.0,0.0,0.037076758081814
26,0.0,0.029965880433170153,0.0,0.045358255451713396,0.024987019730010385,0.0021425660843618966,0.0,0.0,0.013326410522672204,0.0,0.014346614199049024,0.007905403142062775,0.0,0.0027182212448842464,0.032191069574247146,0.0,0.0,0.02665282104534441,0.0,0.03342419522326064,0.0,0.0,0.05923329871928003,0.0009345794392523365,0.03151383809652806,0.0,0.0007398753894080997,0.008422752971039576,0.027903393293806318,0.017288808730028603,0.0,0.015028268143532942,0.026845121341486866,0.0,0.02158433466844682,0.0428584914566223,0.025552588636700787,0.024763407655298445,0.022648817041340405,0.0,0.09994807892004154,0.0,0.06645898234683281,0.03063343717549325,0.0,0.0,0.0,0.11069574247144341,0.010211145725164416,0.0028709303035856087,0.0,0.024749048113534095,0.03814833032737607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08722741433021806,0.03301087609990709,0.0,0.1523018345448252,0.01703011422637591,0.0,0.011353409484250605,0.0,0.004932502596053998,0.002774798699419505,0.0,0.051632629514249455,0.01242162545841713,0.0,0.05899532710280374,0.16822429906542055,0.025762745388913613,0.0,0.029965880433170153,0.0,0.0,0.009805423624942546
27,0.2232606438213915,0.016911437472185136,0.0,0.004735202492211838,0.06457684319833852,0.0009858432903505658,0.0,0.0,0.010176531671858774,0.06118380062305296,0.011805213969503197,0.004924128228318762,0.0,3.054181174027243e-05,0.025135911062244214,0.0,0.0,0.02035306334371755,0.0,0.027388369678089303,0.0,0.0,0.03203963309103496,0.0,0.0,0.0,0.0,0.005019037729318103,0.0,0.02512251553077918,0.0,0.012345679012345678,0.0,0.0,0.017700849810329117,0.025879624010465133,0.018839934727785196,0.011028128075020292,0.0,0.0,0.0763239875389408,0.0,0.05584400599976924,0.0190809968847352,0.0,0.0,0.0,0.09148494288681204,0.006360332294911735,0.0,0.0,0.019499250028845044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06558031791676651,0.027982729409192764,0.1297416162726773,0.02544132917964694,0.007892004153686396,0.0,0.005261336102457598,0.0,0.0,0.0012767478678310607,0.0,0.02065305180569978,0.009293216083704668,0.0,0.026836708203530634,0.13672551055728627,0.021164021164021163,0.0,0.016911437472185136,0.0,0.0,0.008239279573736446
28,0.0,0.011719329476338821,0.0,0.00328141225337487,0.05821651090342679,0.008741143841108351,0.0,0.10816891658013153,0.008895811699550017,0.0,0.01073946548614527,0.0037852142163266674,0.0,0.01908863233767027,0.02272310793476269,0.0,0.04153686396677051,0.059466943579093115,0.0,0.024857217030114228,0.0,0.0,0.02875129802699896,0.0,0.0,0.05997779926236259,0.007814122533748701,0.01571093419483866,0.0,0.012533930881200925,0.0,0.011220722279912311,0.04257528556593977,0.0,0.019062453641892893,0.031853919704386995,0.016095534787123573,0.015530978066177838,0.03443630546434285,0.0,0.06671858774662513,0.0,0.0512287988923503,0.09709241952232607,0.0,0.0,0.0,0.08348909657320873,0.004889235029421945,0.0,0.0,0.017307026652821047,0.0,0.0,0.0,0.0,0.0503235082674335,0.0,0.0,0.0,0.05671379503155204,0.02579657867409958,0.0,0.01955694011768778,0.0042575285565939775,0.0,0.0028383523710626512,0.0,0.0,0.009277701172905708,0.0,0.018460828429675783,0.008346806524968125,0.0,0.04380841121495327,0.12287988923502942,0.049003609751273304,0.0,0.011719329476338821,0.0,0.0,0.017806376930017194
29,0.0,0.005637145824061712,0.0,0.0353478712357217,0.014083592938733125,0.02852373253414304,0.0,0.0,0.007511249567324334,0.033769470404984424,0.0269443078100235,0.0023783204368070213,0.0,0.04092602773196506,0.045293506810824016,0.0,0.039265316718587746,0.16310141917618554,0.03306552986828442,0.06237019730010384,0.0,0.0,0.05635600553824853,0.0,0.02776649058648246,0.0,0.007736240913811007,0.02984500596130918,0.0,0.011149368748975241,0.0,0.027345102111457253,0.2118764662897581,0.0,0.008212007544450802,0.0300737683915254,0.03601097759976265,0.008942215692409546,0.022817209733097584,0.0,0.0563343717549325,0.14789309722905394,0.365409022729895,0.009215991692627207,0.0,0.0,0.0,0.07570093457943926,0.0030719972308757356,0.0,0.0,0.015057113187954309,0.03443187407771766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04720824346992571,0.023829043012515712,0.0,0.012287988923502942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016239760009230414,0.007268951194184839,0.0,0.021871754932502596,0.11007268951194185,0.01740592394798002,0.0,0.005637145824061712,0.0,0.0,0.006945508401000971
30,0.0,0.013202788903723483,0.0,0.0036967808930425754,0.017523364485981307,0.0006572288602337106,0.0,0.0,0.009345794392523364,0.0,0.011094714980597912,0.004120188925736107,0.0,0.0,0.04966098588968298,0.0,0.0,0.018691588785046728,0.0,0.02570093457943925,0.0,0.0,0.048394773277950845,0.0,0.0,0.0,0.0,0.004076766278220068,0.0,0.01295294310542712,0.0,0.05284412137994692,0.0,0.0,0.012582914785852035,0.046863831910560885,0.03608515057113188,0.012928122180050515,0.0,0.035721703011422634,0.07009345794392523,0.014100672241351041,0.0529595015576324,0.015965732087227413,0.0,0.0,0.11556148939326509,0.08618899273104881,0.0053219106957424715,0.0,0.0,0.04770970347294335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595095454908539,0.026616385199759524,0.03151914971596115,0.021287642782969886,0.00529595015576324,0.0,0.0035306334371754933,0.0,0.0,0.015440137548303628,0.0,0.01921079958463136,0.04457326130105025,0.0,0.025084371754932503,0.12703357563170647,0.019878356326954456,0.0,0.013202788903723483,0.0,0.0,0.017568050661355396
31,0.0,0.0,0.0,0.0,0.0068146417445482865,0.0,0.0,0.0,0.0036344755970924196,0.0,0.006640432857845549,0.0,0.0,0.0,0.01356056441268096,0.0,0.0,0.007268951194184839,0.0,0.04419781931464174,0.08566978193146417,0.0,0.01657147802007615,0.0,0.0,0.0,0.008359293873312565,0.0,0.018691588785046728,0.007050336120675521,0.0,0.006893965616707049,0.0,0.0,0.012090194333184987,0.015616781971922159,0.009012016021361816,0.02572474118815383,0.0,0.04458290065766701,0.027258566978193146,0.0,0.033921772239529246,0.0,0.0,0.0,0.0,0.05212876427829699,0.0,0.0,0.0,0.008595823237567786,0.0,0.0,0.0,0.0,0.019769949676491733,0.0,0.0,0.0,0.026200175732886015,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.055728625822083766,0.0,0.0,0.009749625014422522,0.004350855054747164,0.0,0.014537902388369679,0.07095880927656628,0.011818226771497799,0.0,0.0,0.0,0.0,0.005004851641897758
32,0.0,0.020768431983385256,0.0,0.04232606438213915,0.02102803738317757,0.02231949209353681,0.0,0.0,0.011214953271028037,0.0,0.012625020495163142,0.03527283690081399,0.0,0.0008246289169873557,0.02696841976666056,0.0,0.0,0.08328141225337488,0.0,0.02933541017653167,0.0,0.0,0.03454915195569401,0.0,0.0337261275904104,0.0,0.011409657320872273,0.021403022960655358,0.0,0.015029786303765644,0.0,0.01321103034498673,0.0,0.0,0.015650496958908175,0.03931167482569352,0.02091677792612372,0.027066980460442487,0.0,0.0,0.08411214953271028,0.0,0.059190031152647975,0.022585669781931463,0.0,0.0,0.0,0.09771547248182762,0.11245240567670474,0.0,0.0,0.021229952694127148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07236999760364246,0.029567688692135323,0.0,0.030114226375908618,0.01059190031152648,0.0,0.06791277258566979,0.0,0.0,0.0017193537953458285,0.0,0.022383754470981884,0.018362974354929874,0.0,0.04932502596053998,0.1471097265489789,0.022647480591405825,0.05704828660436137,0.020768431983385256,0.0,0.0,0.008732955415964456
33,0.0,0.029965880433170153,0.0,0.010799584631360333,0.024792315680166148,0.0021425660843618966,0.0,0.0,0.01322256836275528,0.0,0.01415532600972837,0.007905403142062775,0.0,0.0027182212448842464,0.03191619326858469,0.0,0.0,0.02644513672551056,0.0,0.03296988577362409,0.0,0.0,0.04080131533402562,0.001142263759086189,0.0,0.0,0.0007528556593977154,0.008422752971039576,0.0,0.01710662950210417,0.0,0.014826352832583363,0.0,0.0,0.0127630491448916,0.031274021928227536,0.02529298323690847,0.013844109791544799,0.0,0.0,0.09916926272066459,0.0,0.14341756086304372,0.03063343717549325,0.0,0.0,0.0,0.10934579439252337,0.010211145725164416,0.0029320139270661537,0.0,0.024575977847005884,0.07717112094878942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08650850706925474,0.03262829972126578,0.0,0.040844582900657664,0.01703011422637591,0.13977154724818278,0.011353409484250605,0.0,0.005019037729318103,0.015355021023781557,0.0,0.027345102111457253,0.012342757995189085,0.0,0.03241822429906542,0.16649359640013844,0.025416604855857193,0.04815680166147456,0.029965880433170153,0.0,0.09983681946298768,0.009703283795516061
34,0.0,0.005192107995846314,0.0,0.0014537902388369677,0.013888888888888888,0.0,0.0,0.0,0.007407407407407408,0.0,0.009564409466032682,0.0023113254949251334,0.06240913811007269,0.03881864272188626,0.020157595748579806,0.0,0.0,0.014814814814814815,0.036618024812810845,0.022066458982346833,0.0,0.0,0.025030287296642438,0.0,0.0,0.0,0.0,0.001999923079881543,0.042943757746290154,0.02193437904210162,0.0,0.00998038536979347,0.0,0.02311449559632322,0.01213257888825312,0.03171905975644294,0.012980269989615784,0.011898769765153474,0.0,0.0,0.05555555555555555,0.0,0.0463828314295604,0.00895638629283489,0.0,0.03865235952463367,0.0,0.07445482866043614,0.0029854620976116305,0.0,0.0,0.014826352832583363,0.0,0.0,0.0,0.06324931558576419,0.0,0.0,0.0,0.0,0.04632957903985942,0.023501120402251736,0.0,0.011941848390446522,0.0,0.0,0.0463828314295604,0.0,0.0,0.0,0.0,0.015980154609438097,0.045020176926009174,0.0,0.021547248182762203,0.10868812737971617,0.01710923206250309,0.0,0.005192107995846314,0.0,0.0,0.0068433685715744855
35,0.0,0.0022251891410769915,0.0,0.0006230529595015577,0.04212097611630322,0.0,0.0,0.0,0.03274489442713742,0.0,0.03864021424277204,0.001641376076106254,0.0,0.0,0.01896646509070918,0.0,0.029530114226375907,0.013430252682589131,0.0,0.020898234683281412,0.0,0.0,0.023386119764624437,0.0,0.021355365930741794,0.0,0.024727414330218068,0.0012307218953117188,0.0,0.01029312637773041,0.0,0.02971039575400946,0.0,0.0,0.01140674338271134,0.03595366212188642,0.01227562676160807,0.019072494524479996,0.0,0.0,0.05036344755970924,0.012433732305842488,0.044190608053536404,0.06542056074766354,0.0,0.0,0.06675567423230974,0.07071651090342679,0.002120110764970578,0.0,0.0,0.013672551055728626,0.0,0.09449636552440291,0.0,0.0,0.0,0.0,0.0,0.0,0.07804137710679766,0.022408045034705143,0.027793048683647913,0.008480443059882312,0.0,0.0,0.0,0.0,0.0,0.007745603731508435,0.08826583592938733,0.027864312911041883,0.006677445219974499,0.0,0.020281671858774664,0.10176531671858775,0.016169707758492805,0.0,0.0022251891410769915,0.0,0.0,0.019372520981223294
36,0.0,0.0011867675419077288,0.0,0.0003322949117341641,0.012266355140186916,0.009319505238114017,0.0,0.0,0.0065420560747663555,0.0,0.047658086025031424,0.0014068937795196463,0.0,0.0,0.018477796102864822,0.0,0.17958203530633438,0.013084112149532711,0.0,0.020249221183800622,0.0,0.0,0.03803219106957425,0.0,0.0,0.0,0.007268951194184839,0.054670974193300255,0.023883696780893044,0.010019857535843764,0.0,0.029623860620745356,0.0,0.0,0.020593595693729205,0.0567760380844493,0.05396083667111704,0.011100681549198058,0.0,0.1820699203876774,0.04906542056074766,0.0,0.12484135225568248,0.005451713395638629,0.0,0.0,0.0,0.06863966770508827,0.0018172377985462098,0.0,0.0,0.013384100611514942,0.038749521779526695,0.09989615784008307,0.0,0.0,0.0,0.0,0.0,0.0,0.039939292275740876,0.021916161119309177,0.0,0.007268951194184839,0.0,0.0,0.0,0.0,0.0,0.01109919479767802,0.0,0.03501788392754125,0.024422624446284687,0.032191069574247146,0.01976246105919003,0.0993423329871928,0.015724669930277407,0.0,0.0011867675419077288,0.0,0.0,0.006349692729346475
37,0.1788681204569055,0.016169707758492805,0.051105177273401574,0.0045275181723779855,0.01856178608515057,0.0009201204043271948,0.0,0.12374524056767047,0.053063343717549324,0.05831775700934579,0.011559272011805214,0.02783639835192443,0.0,0.03790238836967809,0.024555616639179035,0.0,0.0,0.019799238490827275,0.038749521779526695,0.07152128764278297,0.0,0.08943406022845275,0.04623139494634822,0.0715472481827622,0.0,0.0,0.015848909657320873,0.01807622783739087,0.04090041201889257,0.013608788325955074,0.0,0.03198915426329756,0.026537440867658937,0.0,0.016455803505202704,0.025326698223894484,0.04483756119270138,0.0224144889287933,0.03426791277258567,0.0,0.07424714434060228,0.0,0.054690204222914506,0.018431983385254414,0.1788681204569055,0.0409022729895004,0.0,0.14485981308411214,0.006143994461751471,0.0,0.0,0.05872851044190608,0.037711100180357435,0.0,0.0,0.11715283677900501,0.07732246984583434,0.0,0.0,0.0,0.11885933381260484,0.027381537957042137,0.0,0.024575977847005884,0.007372793354101765,0.14330218068535824,0.05399792315680166,0.0,0.0,0.00119163134330899,0.0,0.055382485289027346,0.018402408086543896,0.0,0.026220145379023882,0.13326410522672205,0.020718983335805765,0.0,0.016169707758492805,0.10606734905800326,0.0,0.03196976661048976
38,0.0,0.0,0.0,0.0,0.0,0.008964601653587813,0.0,0.0,0.0,0.0,0.01705197573372684,0.0,0.0,0.0,0.006688656771119663,0.0,0.0,0.0,0.0372738700333388,0.00785306334371755,0.0,0.0,0.009302526825891312,0.07019730010384216,0.0,0.04637089554911018,0.05173935617860852,0.009480404599823083,0.020533949686798645,0.023555774170629065,0.0,0.02333564093688704,0.0,0.0,0.012381588149278403,0.018691588785046728,0.004858329624684765,0.008525033215887398,0.013836266172714771,0.0,0.1770508826583593,0.0,0.0209991923387562,0.08852544132917965,0.0,0.0,0.0,0.09916926272066459,0.0132398753894081,0.0,0.0,0.002249913464866736,0.0,0.0,0.0,0.0,0.046928668423995526,0.10713049498096228,0.0,0.08203530633437175,0.06334371754932502,0.01142263759086189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034902503749855776,0.005809903124466002,0.0,0.04776739356178609,0.031844929041190725,0.006279978242595065,0.0,0.0,0.0,0.0,0.011490730810479546
39,0.0,0.013499480789200415,0.0,0.0037798546209761165,0.01745846313603323,0.000683518014643059,0.11872620283835238,0.0,0.009311180339217722,0.0,0.029075804776739357,0.027802900880983486,0.0,0.0,0.10704905014965488,0.0,0.04582035306334372,0.018622360678435444,0.0,0.02570093457943925,0.0,0.0,0.029854620976116304,0.0,0.0,0.0,0.0,0.004134456367062805,0.0,0.023683299630176166,0.12191069574247144,0.05321910695742471,0.05549786546671282,0.0,0.009536524890329964,0.024450108562258096,0.017022696929238985,0.010311662517514862,0.0,0.0,0.06983385254413292,0.017981089796141443,0.05284412137994692,0.016095534787123573,0.0,0.0,0.0,0.08608515057113188,0.005365178262374524,0.0,0.0,0.017999307718933887,0.0,0.0,0.0,0.07410554139526102,0.0,0.0,0.0,0.0,0.05966930265995687,0.06509263813739957,0.04019302425019852,0.021460713049498096,0.005503634475597092,0.0,0.0036690896503980617,0.0,0.0,0.012086546482134041,0.0,0.019181954540209992,0.018954480329140214,0.03187502821797824,0.02511682242990654,0.1273797161647629,0.019878356326954456,0.0,0.013499480789200415,0.0,0.0,0.007796673646221677
40,0.0,0.005637145824061712,0.0,0.0015784008307372793,0.05763239875389408,0.0,0.04335410176531672,0.0,0.007545863620629976,0.0,0.04017051975733727,0.002411817907747965,0.0,0.0,0.03912406083928899,0.0,0.0,0.015091727241259952,0.0,0.02232606438213915,0.0,0.0,0.02535479404638283,0.0,0.02261953135581742,0.0,0.006503115264797508,0.0021153032575670166,0.0,0.024011222240440146,0.0,0.027835467866620514,0.023652936425522096,0.0,0.01998961578400831,0.021645021645021644,0.01312861593235425,0.014673940152452988,0.0,0.0,0.18665628245067498,0.016806033776028857,0.046844352140302296,0.009345794392523364,0.0,0.0,0.0,0.07528556593977155,0.003115264797507788,0.0,0.0,0.014999423099111573,0.0,0.0,0.0,0.04729538374398187,0.02000958543014618,0.0,0.0,0.0,0.04720824346992571,0.023665081707383726,0.03756642844053509,0.09916926272066459,0.0,0.0,0.0,0.0,0.0,0.010469332516214697,0.0,0.03066228221991462,0.013867528950931293,0.0,0.02174195223260644,0.10938040844582901,0.017307026652821047,0.0,0.005637145824061712,0.0,0.0,0.006911461791192142
41,0.0,0.00801068090787717,0.0,0.0022429906542056075,0.015251817237798546,0.017245685292532564,0.0,0.0,0.008134302526825891,0.0,0.010220254686560638,0.0029477774428030685,0.0,0.0,0.04416345977643394,0.0,0.0,0.016268605053651783,0.0,0.023624091381100727,0.0,0.0,0.03859466943579093,0.0,0.0,0.0,0.009968847352024923,0.002730664205222876,0.0,0.025814796596892023,0.0,0.010672666435906312,0.0,0.04861351486481289,0.01557632398753894,0.03308114523067794,0.04190772882361667,0.00943195164310946,0.0,0.0512287988923503,0.06100726895119418,0.0,0.04915195569401177,0.01142263759086189,0.0,0.0,0.0,0.0794392523364486,0.00380754586362063,0.0,0.0,0.016095534787123573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051441808451154244,0.024758157074930315,0.0,0.01523018345448252,0.0016614745586708203,0.0,0.001107649705780547,0.0,0.0,0.00025534957356621214,0.0,0.017278181608399678,0.0077553005507577846,0.0,0.023039979231568017,0.11630321910695743,0.01829599960441082,0.0,0.00801068090787717,0.0,0.0,0.0072519278892804245
42,0.0,0.040498442367601244,0.0,0.016697819314641746,0.029530114226375907,0.0037067707717181276,0.0,0.0,0.015749394254067153,0.0,0.016232169208066895,0.012226576893444545,0.0,0.004886689878443589,0.06309938305540284,0.0,0.0,0.031568016614745585,0.0,0.038811007268951196,0.0,0.0,0.04880581516095535,0.008411214953271028,0.03268770599124114,0.0,0.011565420560747663,0.011153417176262451,0.0019428533145747495,0.01982109999817821,0.0,0.01701857620860736,0.0,0.0,0.015793544832263123,0.0363582419657186,0.0307446966325471,0.017063670208183127,0.0,0.0,0.11812045690550363,0.0015849592829425589,0.07453559478481597,0.03984942886812046,0.0,0.0,0.0,0.12512980269989615,0.013283142956040153,0.007268951194184839,0.0,0.02878735433252567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161834012301302,0.03760179264360278,0.0,0.05313257182416061,0.024402907580477674,0.0,0.016268605053651783,0.0,0.012374524056767047,0.003983453347632909,0.0,0.0336910118841583,0.024830106339629586,0.0,0.03728582554517134,0.19314641744548286,0.029174702071898335,0.0,0.16970775849280523,0.0,0.0,0.011865243518376657
43,0.0,0.0025218810265539237,0.0,0.09466251298027,0.012850467289719626,0.006506565716313735,0.04941156109380408,0.0,0.006853582554517134,0.0,0.04495272449035361,0.02716644893310555,0.0790238836967809,0.02324231873434732,0.019241341396371632,0.0,0.0,0.013707165109034268,0.0,0.021222741433021806,0.0,0.0,0.03721010730356525,0.0,0.0,0.0,0.006658878504672897,0.05240183069881928,0.0,0.0104570876828624,0.0,0.009576554747894312,0.02630668051228799,0.0,0.01379087460529383,0.03569742822079271,0.03564011274291648,0.012102826411278437,0.014397575145238697,0.0,0.0514018691588785,0.02079575886757392,0.044536748586592824,0.006490134994807892,0.0,0.028556593977154723,0.0,0.0715472481827622,0.002163378331602631,0.0,0.0,0.053421022268374294,0.0,0.0,0.14823468328141226,0.0,0.0,0.0,0.0,0.0,0.04249540698138829,0.022572006339837133,0.0,0.008653513326410523,0.0,0.0,0.052682589131187264,0.0,0.0,0.0,0.0866505134417907,0.015143648321218414,0.06902217490174428,0.030881755383990246,0.02057372793354102,0.10314987885081343,0.05404737180438115,0.03212616822429906,0.0025218810265539237,0.0,0.0,0.024717838721209334
